Type,Prefecture,Municipality,DistrictName,TradePrice,Area,FloorPlan,BuildingYear,Structure,CityPlanning,Period
中古マンション等,東京都,港区,麻布十番,31000000,30,１Ｒ,1996年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,港区,麻布十番,37000000,30,１Ｋ,2000年,ＳＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,港区,麻布十番,24000000,20,１Ｒ,1984年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,港区,麻布十番,34000000,25,１Ｋ,1997年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,港区,芝浦,14000000,20,１Ｒ,1980年,ＳＲＣ,,2024年第1四半期
中古マンション等,東京都,港区,芝大門,33000000,30,１Ｋ,2014年,ＲＣ,,2024年第1四半期
中古マンション等,東京都,港区,西麻布,32000000,30,１Ｋ,2012年,ＲＣ,近隣商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,北新宿,23000000,25,１Ｒ,2007年,ＲＣ,第１種中高層住居専用地域,2024年第1四半期
中古マンション等,東京都,新宿区,北新宿,45000000,35,１Ｒ,2012年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,北新宿,32000000,30,１Ｋ,2013年,ＲＣ,第１種中高層住居専用地域,2024年第1四半期
中古マンション等,東京都,新宿区,北新宿,23000000,25,１Ｋ,,,,2024年第1四半期
中古マンション等,東京都,新宿区,高田馬場,24000000,25,１Ｋ,2004年,ＳＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,高田馬場,23000000,25,１Ｋ,1997年,ＳＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,西新宿,68000000,45,１Ｒ,2017年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,西新宿,41000000,30,１Ｒ,,,,2024年第1四半期
中古マンション等,東京都,新宿区,西新宿,25000000,20,１Ｒ,,,,2024年第1四半期
中古マンション等,東京都,新宿区,西新宿,16000000,20,１Ｋ,1997年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,西新宿,16000000,20,１Ｒ,1980年,ＳＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,西早稲田,25000000,35,１Ｋ,1990年,ＳＲＣ,第１種住居地域,2024年第1四半期
中古マンション等,東京都,新宿区,北新宿,42000000,25,１Ｋ,2015年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,北新宿,20000000,20,１Ｋ,2002年,ＲＣ,第１種住居地域,2024年第1四半期
中古マンション等,東京都,新宿区,北新宿,11000000,15,１Ｋ,1987年,ＲＣ,第１種住居地域,2024年第1四半期
中古マンション等,東京都,新宿区,富久町,36000000,30,１Ｋ,2014年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,高田馬場,24000000,20,１Ｋ,2007年,ＲＣ,第１種中高層住居専用地域,2024年第1四半期
中古マンション等,東京都,新宿区,高田馬場,14000000,25,１Ｋ,2014年,ＲＣ,近隣商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,西新宿,31000000,20,１Ｋ,2005年,ＳＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,西新宿,27000000,20,１Ｋ,,,第２種住居地域,2024年第1四半期
中古マンション等,東京都,新宿区,西新宿,33000000,25,１Ｋ,2013年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,西新宿,26000000,20,１Ｋ,2004年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,岩戸町,38000000,25,１Ｋ,2013年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,市谷本村町,50000000,30,１Ｋ,2003年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,岩戸町,39000000,25,１Ｋ,2013年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,北新宿,27000000,20,１Ｋ,2008年,ＲＣ,第１種中高層住居専用地域,2024年第1四半期
中古マンション等,東京都,新宿区,北新宿,34000000,25,１Ｋ,2013年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,北新宿,16000000,15,１Ｋ,1990年,ＲＣ,第１種中高層住居専用地域,2024年第1四半期
中古マンション等,東京都,新宿区,北新宿,9000000,15,１Ｋ,1992年,ＲＣ,第１種住居地域,2024年第1四半期
中古マンション等,東京都,新宿区,北新宿,29000000,30,１Ｒ,2004年,ＲＣ,第１種住居地域,2024年第1四半期
中古マンション等,東京都,新宿区,高田馬場,28000000,20,１Ｋ,2010年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,中井,22000000,20,１Ｋ,2008年,ＲＣ,第１種住居地域,2024年第1四半期
中古マンション等,東京都,新宿区,中井,9500000,15,１Ｋ,1986年,ＲＣ,近隣商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,西新宿,39000000,20,１Ｋ,2006年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,西新宿,26000000,25,１Ｋ,2004年,ＲＣ,第２種中高層住居専用地域,2024年第1四半期
中古マンション等,東京都,新宿区,西新宿,25000000,20,１Ｋ,2002年,ＳＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,西新宿,26000000,20,１Ｋ,,,第２種住居地域,2024年第1四半期
中古マンション等,東京都,新宿区,西新宿,34000000,25,１Ｋ,2015年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,西新宿,23000000,15,１Ｋ,2001年,ＳＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,西早稲田,28000000,25,１Ｋ,2014年,ＲＣ,第１種中高層住居専用地域,2024年第1四半期
中古マンション等,東京都,新宿区,原町,27000000,20,１Ｋ,2009年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,原町,38000000,30,１Ｋ,2012年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,原町,23000000,15,１Ｋ,2002年,ＲＣ,第１種住居地域,2024年第1四半期
中古マンション等,東京都,新宿区,弁天町,31000000,30,１Ｒ,2001年,ＲＣ,近隣商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,西新宿,27000000,25,１Ｋ,2003年,ＳＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,西新宿,25000000,30,１Ｒ,1978年,ＳＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,西新宿,29000000,35,１Ｒ,1979年,ＳＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,西早稲田,35000000,25,１Ｋ,2019年,ＲＣ,第１種住居地域,2024年第1四半期
中古マンション等,東京都,新宿区,西早稲田,47000000,35,１Ｋ,2017年,ＲＣ,,2024年第1四半期
中古マンション等,東京都,新宿区,西早稲田,27000000,25,１Ｋ,2006年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,西早稲田,21000000,25,１Ｋ,2002年,ＳＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,荒木町,26000000,20,１Ｋ,2005年,ＲＣ,近隣商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,北山伏町,25000000,20,１Ｋ,2002年,ＳＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,北山伏町,38000000,25,１Ｋ,2019年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,下宮比町,33000000,25,１Ｋ,2013年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,新小川町,27000000,20,１Ｋ,2002年,ＳＲＣ,準工業地域,2024年第1四半期
中古マンション等,東京都,新宿区,水道町,17000000,15,１Ｋ,2000年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,中落合,28000000,25,１Ｋ,2014年,ＲＣ,近隣商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,中落合,21000000,20,１Ｋ,1999年,ＲＣ,近隣商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,中落合,19000000,25,１Ｋ,1996年,ＲＣ,第１種中高層住居専用地域,2024年第1四半期
中古マンション等,東京都,新宿区,西落合,17000000,15,１Ｋ,1997年,ＲＣ,第２種住居地域,2024年第1四半期
中古マンション等,東京都,新宿区,西落合,19000000,20,１Ｋ,2009年,ＲＣ,近隣商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,西落合,20000000,15,１Ｋ,1999年,ＲＣ,第１種住居地域,2024年第1四半期
中古マンション等,東京都,新宿区,西落合,21000000,20,１Ｋ,2004年,ＲＣ,第１種住居地域,2024年第1四半期
中古マンション等,東京都,新宿区,二十騎町,27000000,20,１Ｋ,2008年,ＲＣ,第１種中高層住居専用地域,2024年第1四半期
中古マンション等,東京都,新宿区,払方町,28000000,30,１Ｋ,2001年,ＳＲＣ,近隣商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,四谷,35000000,25,１Ｋ,2014年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,四谷,20000000,20,１Ｋ,1978年,ＳＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,四谷坂町,28000000,30,１Ｋ,1989年,ＲＣ,第１種中高層住居専用地域,2024年第1四半期
中古マンション等,東京都,新宿区,赤城下町,50000000,55,１Ｒ,1995年,ＲＣ,準工業地域,2024年第1四半期
中古マンション等,東京都,新宿区,新小川町,28000000,30,１Ｒ,1984年,ＳＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,中落合,21000000,25,１Ｋ,2009年,鉄骨造,,2024年第1四半期
中古マンション等,東京都,新宿区,中落合,9600000,15,１Ｒ,1988年,ＲＣ,,2024年第1四半期
中古マンション等,東京都,新宿区,西落合,7900000,20,１Ｋ,1992年,ＲＣ,準工業地域,2024年第1四半期
中古マンション等,東京都,新宿区,西落合,9600000,15,１Ｒ,1983年,ＲＣ,,2024年第1四半期
中古マンション等,東京都,新宿区,西落合,21000000,20,１Ｒ,,,,2024年第1四半期
中古マンション等,東京都,新宿区,新宿,27000000,20,１Ｒ,1984年,ＳＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,新宿,22000000,20,１Ｋ,2001年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,新宿,29000000,25,１Ｋ,2011年,,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,新宿,12000000,25,１Ｒ,1982年,ＳＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,新宿,18000000,20,１Ｋ,1982年,ＳＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,新宿,26000000,20,１Ｋ,1984年,ＳＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,新宿,36000000,20,１Ｋ,2003年,ＳＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,新宿,38000000,25,１Ｋ,2015年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,新宿,39000000,25,１Ｋ,2017年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,新宿,32000000,25,１Ｋ,2017年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,大京町,46000000,25,１Ｋ,2016年,ＲＣ,近隣商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,戸山,46000000,60,１Ｋ,1973年,ＳＲＣ,第１種中高層住居専用地域,2024年第1四半期
中古マンション等,東京都,新宿区,百人町,37000000,25,１Ｋ,2014年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,山吹町,32000000,25,１Ｋ,2012年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,山吹町,43000000,25,１Ｋ,2019年,,準工業地域,2024年第1四半期
中古マンション等,東京都,新宿区,若葉,35000000,30,１Ｋ,2001年,ＲＣ,近隣商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,若松町,21000000,20,１Ｋ,2000年,ＳＲＣ,第１種住居地域,2024年第1四半期
中古マンション等,東京都,新宿区,早稲田鶴巻町,21000000,20,１Ｋ,2007年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,改代町,30000000,30,１Ｋ,2011年,ＲＣ,準工業地域,2024年第1四半期
中古マンション等,東京都,新宿区,歌舞伎町,16000000,20,１Ｒ,1983年,ＳＲＣ,,2024年第1四半期
中古マンション等,東京都,新宿区,歌舞伎町,15000000,20,１Ｒ,1981年,ＳＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,歌舞伎町,14000000,20,１Ｒ,1980年,ＳＲＣ,,2024年第1四半期
中古マンション等,東京都,新宿区,新宿,11000000,15,１Ｒ,1979年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,新宿,33000000,45,１Ｒ,1983年,ＳＲＣ,,2024年第1四半期
中古マンション等,東京都,新宿区,新宿,19000000,25,１Ｒ,1984年,ＳＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,百人町,11000000,25,１Ｋ,1979年,ＲＣ,,2024年第1四半期
中古マンション等,東京都,新宿区,市谷薬王寺町,5700000,15,１Ｒ,1985年,ＳＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,市谷薬王寺町,23000000,20,１Ｋ,2001年,ＲＣ,第１種住居地域,2024年第1四半期
中古マンション等,東京都,新宿区,大久保,24000000,20,１Ｋ,1999年,ＲＣ,第１種住居地域,2024年第1四半期
中古マンション等,東京都,新宿区,大久保,34000000,25,１Ｋ,2014年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,大久保,38000000,25,１Ｋ,2018年,ＲＣ,商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,下落合,23000000,20,１Ｋ,2005年,ＲＣ,近隣商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,下落合,25000000,20,１Ｋ,2005年,ＲＣ,近隣商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,下落合,20000000,15,１Ｋ,1999年,ＲＣ,近隣商業地域,2024年第1四半期
中古マンション等,東京都,新宿区,下落合,19000000,20,１Ｋ,1998年,ＲＣ,準工業地域,2024年第1四半期
中古マンション等,東京都,新宿区,下落合,24000000,25,１Ｋ,1997年,ＲＣ,準工業地域,2024年第1四半期
中古マンション等,東京都,新宿区,下落合,24000000,20,１Ｋ,2002年,ＳＲＣ,準工業地域,2024年第1四半期
中古マンション等,東京都,新宿区,下落合,43000000,30,１Ｋ,2017年,ＲＣ,準工業地域,2024年第1四半期
中古マンション等,東京都,新宿区,下落合,23000000,20,１Ｋ,2001年,ＲＣ,第１種住居地域,2024年第1四半期
中古マンション等,東京都,新宿区,白銀町,30000000,20,１Ｒ,2004年,ＲＣ,第２種住居地域,2024年第1四半期
中古マンション等,東京都,新宿区,住吉町,37000000,30,１Ｋ,2001年,ＳＲＣ,商業地域,2024年第1四半期
